가게 이름,업종구분,주소,URL
스타벅스 더북한산점,카페,서울 은평구 대서문길 24-11 (진관동),https://pcmap.place.naver.com/restaurant/1996291234/review/visitor#
남촌회관 은평점,"육류,고기요리",서울 은평구 은평로 151 1층,https://pcmap.place.naver.com/restaurant/1000455122/review/visitor#
만포면옥 본점,냉면,서울 은평구 연서로 171 백년가게 만포면옥,https://pcmap.place.naver.com/restaurant/12049759/review/visitor#
페스카,"스파게티,파스타전문",서울 은평구 연서로 204 1층,https://pcmap.place.naver.com/restaurant/1698767904/review/visitor#
스페이스헬레나,"카페,디저트",서울 은평구 진관길 4 2층,https://pcmap.place.naver.com/restaurant/1432708920/review/visitor#
도투리 샤브칼국수 불광천,샤브샤브,서울 은평구 증산로 303,https://pcmap.place.naver.com/restaurant/37441569/review/visitor#
스시쇼부,"초밥,롤",서울 은평구 은평로13길 11-9 1층,https://pcmap.place.naver.com/restaurant/1971832408/review/visitor#
부엉이산장 연신내 본점,요리주점,서울 은평구 연서로25길 6-18 1층,https://pcmap.place.naver.com/restaurant/1721690357/review/visitor#
이상향,중식당,서울 은평구 진흥로5길 17 1층 이상향,https://pcmap.place.naver.com/restaurant/1711585772/review/visitor#
불광우동,"우동,소바",서울 은평구 진흥로 150 안성빌딩,https://pcmap.place.naver.com/restaurant/32174528/review/visitor#
고도 은평본점,"육류,고기요리","서울 은평구 연서로 19 1층, 2층",https://pcmap.place.naver.com/restaurant/1416198970/review/visitor#
이가네가마솥설렁탕,"곰탕,설렁탕",서울 은평구 진흥로 130,https://pcmap.place.naver.com/restaurant/13048498/review/visitor#
불광천왕돈까스,돈가스,서울 은평구 응암로21길 22-1 1층,https://pcmap.place.naver.com/restaurant/1338022540/review/visitor#
가이오국수,국수,서울 은평구 연서로 132,https://pcmap.place.naver.com/restaurant/31558556/review/visitor#
꽈배기이발소,베이커리,"서울 은평구 증산로3길 12 좌판 22, 30호",https://pcmap.place.naver.com/restaurant/1352973411/review/visitor#
파술타,양식,서울 은평구 통일로 883 1층 파술타,https://pcmap.place.naver.com/restaurant/1076026753/review/visitor#
송추가마골 은평1호점,"육류,고기요리",서울 은평구 북한산로 276 예강1,https://pcmap.place.naver.com/restaurant/31564432/review/visitor#
횟집울릉도,생선회,서울 은평구 서오릉로 29-4 1층,https://pcmap.place.naver.com/restaurant/35444584/review/visitor#
조개폭식 연신내점,조개요리,서울 은평구 연서로 208 1층 조개폭식,https://pcmap.place.naver.com/restaurant/69398098/review/visitor#
네모횟집,생선회,서울 은평구 진관1로 21-39 101호,https://pcmap.place.naver.com/restaurant/1046143949/review/visitor#
제주도그릴 특상 은평본점,돼지고기구이,서울 은평구 응암로 373 1층,https://pcmap.place.naver.com/restaurant/36437933/review/visitor#
애슐리퀸즈 롯데몰 은평점,패밀리레스토랑,서울 은평구 통일로 1050 롯데몰 은평점 4층 애슐리 퀸즈,https://pcmap.place.naver.com/restaurant/1232678248/review/visitor#
오레노라멘 은평점,일본식라면,서울 은평구 불광천길 366,https://pcmap.place.naver.com/restaurant/1912989510/review/visitor#
유라쿠,"초밥,롤",서울 은평구 연서로 214,https://pcmap.place.naver.com/restaurant/20454259/review/visitor#
만석장,한식,서울 은평구 대서문길 43-10,https://pcmap.place.naver.com/restaurant/37464226/review/visitor#
서부감자국,감자탕,서울 은평구 서오릉로 8,https://pcmap.place.naver.com/restaurant/11679271/review/visitor#
다용도실,"카페,디저트",서울 은평구 연서로20길 17 1층,https://pcmap.place.naver.com/restaurant/1320397388/review/visitor#
H3 bistro,양식,서울 은평구 연서로27길 13-1 1층 H3bistro,https://pcmap.place.naver.com/restaurant/35051367/review/visitor#
플럽커피,"카페,디저트",서울 은평구 연서로29길 7-11 3층,https://pcmap.place.naver.com/restaurant/1400797896/review/visitor#
일로,이자카야,서울 은평구 연서로29길 21-3 1층,https://pcmap.place.naver.com/restaurant/1566810019/review/visitor#
주다,이자카야,서울 은평구 연서로27길 20-4 1층 심야식당 주다,https://pcmap.place.naver.com/restaurant/1362538712/review/visitor#
장충당 역촌점,"족발,보쌈",서울 은평구 진흥로 33,https://pcmap.place.naver.com/restaurant/31410448/review/visitor#
황산 은평점,중식당,서울 은평구 진관2로 15-8 웅신미켈란의 아침 2층 208호 황산훠궈성,https://pcmap.place.naver.com/restaurant/1621762023/review/visitor#
화양곱창,"곱창,막창,양",서울 은평구 서오릉로 29 1층,https://pcmap.place.naver.com/restaurant/1603820200/review/visitor#
한판승부,이자카야,서울 은평구 통일로83길 11-6 1층,https://pcmap.place.naver.com/restaurant/410435643/review/visitor#
참나무본가 은평,"육류,고기요리",서울 은평구 통일로 1020 L2층 은평참나무본가갈비,https://pcmap.place.naver.com/restaurant/1979577601/review/visitor#
갈림길 서재,북카페,서울 은평구 증산로19길 8-3 1층,https://pcmap.place.naver.com/restaurant/1560872568/review/visitor#
77년생 곱도리전골식당,한식,서울 은평구 통일로66길 10-9 1층 77년생 곱도리전골식당,https://pcmap.place.naver.com/restaurant/1509855762/review/visitor#
넷길이콩나물국밥 은평본점,해장국,서울 은평구 진흥로 139 용진빌딩,https://pcmap.place.naver.com/restaurant/137762945/review/visitor#
옥이네김밥,종합분식,서울 은평구 연서로 247,https://pcmap.place.naver.com/restaurant/38009166/review/visitor#
브로밀,"스파게티,파스타전문",서울 은평구 불광로 16-19 1층 브로밀,https://pcmap.place.naver.com/restaurant/869624461/review/visitor#
마마수제만두,만두,서울 은평구 증산로 397,https://pcmap.place.naver.com/restaurant/20741250/review/visitor#
벙구갈비 응암점,"육류,고기요리",서울 은평구 응암로 269,https://pcmap.place.naver.com/restaurant/34353179/review/visitor#
가원,"육류,고기요리",서울 은평구 진흥로1길 34 1층,https://pcmap.place.naver.com/restaurant/1645357081/review/visitor#
오늘은 보글부대,"찌개,전골",서울 은평구 불광천길 430 1층,https://pcmap.place.naver.com/restaurant/1137541746/review/visitor#
부자갈비 경복궁 녹번점,"육류,고기요리",서울 은평구 서오릉로 4 삼진빌딩,https://pcmap.place.naver.com/restaurant/35507002/review/visitor#
솔찬 장칼국수 구파발본점,"칼국수,만두",서울 은평구 북한산로 2 금호어울림10단지 1028동 상가 1층 구파발 장칼국수,https://pcmap.place.naver.com/restaurant/1572308413/review/visitor#
삼오순대국 불광역점,"순대,순댓국",서울 은평구 불광로1길 2 삼오순대국,https://pcmap.place.naver.com/restaurant/31728670/review/visitor#
강씨네닭발,닭발,서울 은평구 연서로 194 1층,https://pcmap.place.naver.com/restaurant/36047005/review/visitor#
송추가마골 은평2호점,"육류,고기요리",서울 은평구 북한산로 228-1,https://pcmap.place.naver.com/restaurant/242552681/review/visitor#
37.5 녹번점,브런치,서울 은평구 통일로 636 미드스퀘어 8층,https://pcmap.place.naver.com/restaurant/1913731743/review/visitor#
소담촌 구산직영점,샤브샤브,서울 은평구 서오릉로 145 상원빌딩 3층,https://pcmap.place.naver.com/restaurant/343206142/review/visitor#
꾸울떡,종합분식,서울 은평구 은평로 65-2,https://pcmap.place.naver.com/restaurant/36690682/review/visitor#
온당,요리주점,서울 은평구 갈현로 33 1층 온당,https://pcmap.place.naver.com/restaurant/1505867328/review/visitor#
구파발맛극장,"육류,고기요리",서울 은평구 진관2로 12 메이폴카운티2차 103호,https://pcmap.place.naver.com/restaurant/1200152958/review/visitor#
포옹싸,베트남음식,서울 은평구 통일로 1022 신한헤스티아 2차 115호,https://pcmap.place.naver.com/restaurant/1378208391/review/visitor#
불티나 이모네전,"전,빈대떡",서울 은평구 응암로4길 24 1층 3호 불티나이모네전,https://pcmap.place.naver.com/restaurant/1814735805/review/visitor#
서오릉피자 구산본점,서오릉피자,서울 은평구 서오릉로 124 1층,https://pcmap.place.naver.com/restaurant/31355742/review/visitor#
택이네조개전골 응암점,조개요리,서울 은평구 응암로 262,https://pcmap.place.naver.com/restaurant/1409221344/review/visitor#
아우성황소곱창,"곱창,막창,양",서울 은평구 연서로29길 14-12 1층,https://pcmap.place.naver.com/restaurant/20869021/review/visitor#
유메오뎅 연신내,요리주점,서울 은평구 연서로29길 14 1층 유메오뎅,https://pcmap.place.naver.com/restaurant/1160825583/review/visitor#
flot,"카페,디저트",서울 은평구 서오릉로 20-1 1층,https://pcmap.place.naver.com/restaurant/1995366202/review/visitor#
우주미,한식,서울 은평구 은평로 185 우주미,https://pcmap.place.naver.com/restaurant/34581624/review/visitor#
뚜띠쿠치나 응암점,이탈리아음식,서울 은평구 증산로 465,https://pcmap.place.naver.com/restaurant/37332981/review/visitor#
봉희설렁탕 본점,"곰탕,설렁탕",서울 은평구 증산로 413,https://pcmap.place.naver.com/restaurant/19866495/review/visitor#
목노집,"육류,고기요리",서울 은평구 연서로28길 10,https://pcmap.place.naver.com/restaurant/12836504/review/visitor#
멘야다이고미 본점,일본식라면,서울 은평구 통일로 889 1층,https://pcmap.place.naver.com/restaurant/279485521/review/visitor#
보들이쭈꾸미,주꾸미요리,서울 은평구 은평로 46 두원빌딩,https://pcmap.place.naver.com/restaurant/37867135/review/visitor#
봉평옹심이메밀칼국수,"칼국수,만두",서울 은평구 연서로 247 1층,https://pcmap.place.naver.com/restaurant/37293237/review/visitor#
스와가트 은평뉴타운점,양식,서울 은평구 통일로 1030 헤스티아1차상가 2층 207호,https://pcmap.place.naver.com/restaurant/37555478/review/visitor#
명인갈비 응암점,"육류,고기요리",서울 은평구 응암로12길 4 1층,https://pcmap.place.naver.com/restaurant/1106205934/review/visitor#
미소복 원조 양평해장국,해장국,서울 은평구 연서로 203,https://pcmap.place.naver.com/restaurant/21037830/review/visitor#
동궁찜닭 은평연신내점,찜닭,서울 은평구 연서로29길 14-12 2층 동궁찜닭 은평점,https://pcmap.place.naver.com/restaurant/1480019975/review/visitor#
떡산,떡볶이,서울 은평구 연서로 247-1,https://pcmap.place.naver.com/restaurant/1200013040/review/visitor#
스위츠 마인,베이커리,서울 은평구 은평로3길 24 1층,https://pcmap.place.naver.com/restaurant/1344773660/review/visitor#
내고향 막창&소금구이,"육류,고기요리","서울 은평구 진흥로 144 1층 101,102호",https://pcmap.place.naver.com/restaurant/1097530912/review/visitor#
소야일식,일식당,서울 은평구 불광로14길 4 더클래스 1층,https://pcmap.place.naver.com/restaurant/1442053229/review/visitor#
깡통그릴,돼지고기구이,서울 은평구 응암로9길 19-1 1층 깡통그릴,https://pcmap.place.naver.com/restaurant/1112205933/review/visitor#
김복남맥주 연신내점,"맥주,호프",서울 은평구 연서로29길 20-5 1층 김복남맥주 연신내점 술집,https://pcmap.place.naver.com/restaurant/1680858209/review/visitor#
히카리 우동,"우동,소바",서울 은평구 가좌로 190 히카리 우동,https://pcmap.place.naver.com/restaurant/38676249/review/visitor#
머슴과마님 은평점,"백숙,삼계탕",서울 은평구 응암로 369-1,https://pcmap.place.naver.com/restaurant/1389319783/review/visitor#
은평닭곰탕,"곰탕,설렁탕",서울 은평구 연서로3길 5 은평닭곰탕,https://pcmap.place.naver.com/restaurant/1138580695/review/visitor#
도리연닭도리탕 연신내점,닭볶음탕,서울 은평구 연서로27길 20 1층,https://pcmap.place.naver.com/restaurant/1018639471/review/visitor#
치즈당 대왕카스테라 연신내점,"카페,디저트",서울 은평구 통일로83길 5-4 1층 치즈당,https://pcmap.place.naver.com/restaurant/1559825203/review/visitor#
양촌리 은평점,한식,서울 은평구 은평로 141,https://pcmap.place.naver.com/restaurant/20135167/review/visitor#
삿뽀로 녹번점,일식당,서울 은평구 서오릉로 4 삼진빌딩 3층,https://pcmap.place.naver.com/restaurant/36663451/review/visitor#
쉐멩돌,프랑스음식,서울 은평구 진관4로 48-17 상가 709동 102호,https://pcmap.place.naver.com/restaurant/1305906825/review/visitor#
신사랑매운갈비찜 수유본점,한식,서울 강북구 노해로8가길 14,https://pcmap.place.naver.com/restaurant/30802305/review/visitor#
북새통 미아사거리점,"육류,고기요리",서울 강북구 도봉로10다길 10 1층 2호,https://pcmap.place.naver.com/restaurant/1556918932/review/visitor#
대광어회집,생선회,서울 강북구 노해로 31,https://pcmap.place.naver.com/restaurant/1646434551/review/visitor#
한사발포차 수유점,요리주점,서울 강북구 노해로8길 29 1층 103호,https://pcmap.place.naver.com/restaurant/1516740119/review/visitor#
수유갈비산성골,"육류,고기요리",서울 강북구 덕릉로 126 1층 산성골,https://pcmap.place.naver.com/restaurant/31558585/review/visitor#
삼다도,"아귀찜,해물찜",서울 강북구 삼양로29길 10-16,https://pcmap.place.naver.com/restaurant/17908598/review/visitor#
짚신매운갈비찜 미아본점,"육류,고기요리",서울 강북구 월계로7나길 30-9 1층,https://pcmap.place.naver.com/restaurant/11626339/review/visitor#
옥류헌릴렉스,"카페,디저트",서울 강북구 삼양로181길 142 옥류헌릴렉스,https://pcmap.place.naver.com/restaurant/33875857/review/visitor#
